result, time
4,30011.0
6,30010.0
2,30010.0
2,30011.0
4,30011.0
3,30010.0
4,30010.0
6,30010.0
3,30010.0
1,30010.0
3,30006.0
2,30005.0
5,30005.0
2,30005.0
3,30005.0
2,30006.0
10,30005.0
6,30005.0
2,30005.0
4,30005.0
3,30010.0
0,555.0
5,30010.0
7,30010.0
9,30010.0
4,30001.0
5,30011.0
6,30010.0
5,30010.0
3,30010.0
1,30011.0
7,30011.0
6,30010.0
2147483647,30010.0
2,30011.0
3,30010.0
4,30010.0
4,30015.0
2,30022.0
4,30012.0
2,30011.0
3,30010.0
6,30011.0
2,30011.0
3,30010.0
0,5666.0
6,30010.0
6,30010.0
7,30011.0
2,30011.0
5,30011.0
3,30010.0
2,30010.0
6,30010.0
4,30010.0
3,30011.0
8,30010.0
3,30010.0
4,30011.0
4,30010.0
1,30010.0
7,30011.0
3,30006.0
8,30005.0
2,30006.0
4,30005.0
4,30005.0
6,30006.0
3,30005.0
2,30005.0
4,30006.0
1,30006.0
3,30005.0
1,30005.0
5,30005.0
4,30010.0
3,30010.0
5,30011.0
5,30010.0
4,30010.0
4,30010.0
3,30010.0
5,30010.0
3,30011.0
2,30011.0
11,30010.0
3,30010.0
4,30005.0
6,30010.0
6,30006.0
5,30004.0
5,30002.0
2,30010.0
5,30010.0
4,30011.0
7,30011.0
5,30001.0
5,30010.0
5,30010.0
4,30011.0
result, time
4,30010.0
6,30011.0
2,30010.0
2,30010.0
4,30011.0
3,30011.0
4,30010.0
6,30010.0
3,30010.0
1,30011.0
3,30011.0
2,30010.0
5,30003.0
2,30011.0
3,30011.0
2,30010.0
10,30010.0
6,30001.0
2,29989.0
4,30008.0
3,30004.0
0,540.0
5,30010.0
7,30010.0
9,30010.0
4,30010.0
5,30011.0
6,30010.0
5,30010.0
3,30010.0
1,30010.0
7,30010.0
6,30011.0
2147483647,30010.0
2,30007.0
3,30003.0
4,30010.0
4,30010.0
2,30005.0
4,30002.0
2,30002.0
3,30006.0
6,30004.0
2,30004.0
3,30010.0
0,5528.0
6,30010.0
6,30010.0
7,30010.0
2,30011.0
5,30005.0
3,30010.0
2,30010.0
6,30010.0
4,30010.0
3,30010.0
8,30010.0
3,30001.0
4,30010.0
4,30010.0
1,30010.0
7,30011.0
3,30010.0
8,30010.0
2,30011.0
4,30007.0
4,30010.0
6,30001.0
3,30006.0
2,30010.0
4,30011.0
1,30001.0
3,30010.0
1,30002.0
5,30010.0
4,30011.0
3,30010.0
5,30011.0
5,30010.0
4,30003.0
4,30010.0
3,30010.0
5,30010.0
3,30010.0
2,30011.0
11,30011.0
3,30010.0
4,30004.0
6,30010.0
6,30010.0
5,30010.0
5,30010.0
2,30010.0
5,30010.0
4,30007.0
7,30010.0
5,30008.0
5,30010.0
5,30010.0
4,30010.0
